Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax [TFlop/s],Rpeak [TFlop/s],Nmax,Nhalf,HPCG [TFlop/s],Power (kW),Power Source,Power Effeciency [GFlops/Watts],Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent,Site ID,System ID
301,229,52,229,GCloud,"Sugon TC6000, Xeon E5-2680v4 14C 2.4GHz, NVIDIA Tesla V100, 10G Ethernet",MCloud Company,Sugon,China,2018,Industry,30624,28160,1389,2459.002,829000,,,176,Submitted,7.892,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,CentOS,Linux,NVIDIA Tesla V100,14,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50788,179554
302,,53,302,Bsystem,"Sugon TC6000, Xeon Gold 6130 16C 2.1GHz, 25G Ethernet",Internet Company,Sugon,China,2019,Industry,43200,,1379,2903.04,4086000,,,480,Submitted,2.873,Cluster,Xeon Gold 6130 16C 2.1GHz,Intel Skylake,2100,CentOS,Linux,None,16,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50743,179668
303,230,47,61,Sid,"bullx DLC 720, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR",Atos,Bull,France,2016,Vendor,49896,,1363.48,1676.506,2439936,,16.679,543,Submitted,2.511,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,bullx SCS,Linux,None,18,Intel Xeon E5 (Broadwell),bullx DLC 720,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe,50630,178811
304,309,51,191,SNL/NNSA CTS-1 Eclipse,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path",Sandia National Laboratories,Penguin Computing,United States,2017,Research,54648,,1361.77,1836.173,4268160,,,,,,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,48748,179422
305,231,39,9,Curie thin nodes,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR",CEA/TGCC-GENCI,Bull,France,2012,Research,77184,,1359,1667.174,5757528,,50.986,2132,Submitted,0.637,Cluster,Xeon E5-2680 8C 2.7GHz,Intel SandyBridge,2700,bullx SUperCOmputer Suite A.E.2.1,Linux,None,8,Intel Xeon E5 (SandyBridge),Bullx B510,Bull Bullx,Infiniband,Infiniband QDR,Western Europe,Europe,50414,177818
306,232,51,146,,"Inspur NF5280M, Xeon E5-2682v4 16C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",Internet Service A,Inspur,China,2017,Industry,31680,24640,1352,2332,869000,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Inspur NF5280M,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50596,179383
307,233,51,228,JD B1,"Lenovo x3650, Xeon E5-2683 v4  16C 2.1GHz, 10G Ethernet",Internet Company,Lenovo,China,2018,Industry,82752,,1348.56,2780.467,5753280,,,,,,Cluster,Xeon E5-2683 v4  16C 2.1GHz,Intel Broadwell,2100,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Lenovo x3650,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50598,179367
308,234,52,234,,"Lenovo HR650x, Xeon Gold 6148 20C 2.4GHz, 25G Ethernet",Service Provider T,Lenovo,China,2018,Industry,32000,,1346.76,2457.6,3919104,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,Linux,Linux,None,20,Xeon Gold,ThinkSystem HR650X,Lenovo ThinkSystem,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50329,179484
309,,53,309,,"INSPUR NF5288M5, Xeon Gold 6130 16C 2.1GHz, NVIDIA Tesla V100, 25G Ethernet",Internet Service P,Inspur,China,2018,Industry,40320,38400,1346,3489.024,1284000,,,,,,Cluster,Xeon Gold 6130 16C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,16,Xeon Gold,INSPUR NF5288M5,Inspur Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50759,179615
310,235,52,235,SGSystem,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",SPGrid,Sugon,China,2018,Government,78720,,1345,2770.944,6052000,,,810,Submitted,1.66,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,12,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50785,179540
311,,53,311,Earth Bigdata,"Sugon TC6000, Xeon Gold 6248 20C 2.5GHz, Infiniband EDR","Computer Network Information Center, Chinese Academy of Science",Sugon,China,2019,Academic,24000,,1344,1920,3730000,,,230,Submitted,5.843,Cluster,Xeon Gold 6248 20C 2.5GHz,Intel Cascade lake,2500,CentOS,Linux,None,20,Xeon Gold 62xx (Cascade Lake),Sugon TC6000,Sugon Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,47553,179683
312,236,49,86,Cedar,"Dell C4130, Xeon E5-2650v4 12C 2.2GHz, Intel Omni-Path, NVIDIA Tesla P100",Simon Fraser University/Compute Canada,Dell EMC,Canada,2017,Academic,35712,32256,1337,2863.411,940800,,,167,Submitted,8.006,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,NVIDIA Tesla P100,12,Intel Xeon E5 (Broadwell),Dell C4130,Dell PowerEdge Cluster,Omnipath,Intel Omni-Path,North America,Americas,50722,179113
313,237,52,237,,"HPE SGI 8600, Xeon Gold 6148 20C 2.4GHz, 4xEDR Infiniband",Central Research Institute of Electric Power Industry/CRIEPI,HPE,Japan,2018,Research,26400,,1326.25,2027.52,2525184,,,357.55,Submitted,3.709,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,Red Hat Enterprise Linux,Linux,None,20,Xeon Gold,HPE SGI 8600,HPE SGI 8600,Infiniband,4xEDR Infiniband,Eastern Asia,Asia,47530,179563
314,238,50,95,Taiwania,"PRIMERGY CX2550 M4/CX2560 M4/CX2570 M4, Xeon Gold 6148 20C 2.4GHz, Intel Omni-Path",National Center for High Performance Computing,Fujitsu,Taiwan,2017,Research,27200,,1325.15,2088.96,3707904,,,332,Submitted,3.991,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,Linux,Linux,None,20,Xeon Gold,PRIMERGY CX2550 M4/CX2560 M4/CX2570 M4,Fujitsu PRIMERGY,Omnipath,Intel Omni-Path,Eastern Asia,Asia,48468,179170
315,239,51,150,Internet Company T EE2,"Lenovo HR650x, Xeon Gold 6133 20C 2.5GHz, 25G Ethernet",Service Provider T,Lenovo,China,2018,Industry,30000,,1319.52,2400,3794688,,,,,,Cluster,Xeon Gold 6133 20C 2.5GHz,Intel Skylake,2500,Linux,Linux,None,20,Xeon Gold,ThinkSystem HR650X,Lenovo ThinkSystem,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50329,179352
316,240,51,149,Internet Company T EE1,"Lenovo HR650x, Xeon Gold 6133 20C 2.5GHz, 25G Ethernet",Service Provider T,Lenovo,China,2018,Industry,30000,,1319.52,2400,3794688,,,,,,Cluster,Xeon Gold 6133 20C 2.5GHz,Intel Skylake,2500,Linux,Linux,None,20,Xeon Gold,ThinkSystem HR650X,Lenovo ThinkSystem,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50329,179353
317,241,51,303,Internet Company T FF1,"Lenovo HR650x, Xeon Gold 6133 20C 2.5GHz, 25G Ethernet",Service Provider T,Lenovo,China,2018,Industry,29920,,1316.84,2393.6,3789696,,,,,,Cluster,Xeon Gold 6133 20C 2.5GHz,Intel Skylake,2500,Linux,Linux,None,20,Xeon Gold,ThinkSystem HR650X,Lenovo ThinkSystem,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50329,179351
318,242,52,242,,"Sugon TC6000, Xeon E5-2680v4 14C 2.4GHz, NVIDIA Tesla V100, 10G Ethernet",Cloud Company,Sugon,China,2018,Industry,28884,26560,1314,2319.286,801000,,,165,Submitted,7.964,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,CentOS,Linux,NVIDIA Tesla V100,14,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50775,179550
319,243,51,151,JOLIOT-CURIE KNL,"Bull Sequana X1000, Intel Xeon Phi 7250 68C 1.4GHz, Bull BXI 1.2",CEA/TGCC-GENCI,Bull,France,2017,Research,56304,,1311.33,2339.6352,2967552,,37.302,326,Submitted,4.022,Cluster,Intel Xeon Phi 7250 68C 1.4GHz,Intel Xeon Phi,1400,bullx SCS,Linux,None,68,Intel Xeon Phi,Bull Sequana X1000,Bull Sequana,Custom Interconnect,Bull BXI 1.2,Western Europe,Europe,50414,179394
320,244,50,96,AIGIS,"Sugon Cluster W780I, Xeon E5-2630v4 10C 2.2GHz, NVIDIA Tesla P100, Infiniband FDR",Government,Sugon,China,2017,Government,24400,22400,1307,1950.4,1135000,,,300,Submitted,4.357,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,NVIDIA Tesla P100,10,Intel Xeon E5 (Broadwell),Sugon Cluster W780I,Sugon Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia,50366,179254
321,245,52,245,,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",Internet Company,Sugon,China,2018,Industry,76000,,1306,2675.2,6514000,,,790,Submitted,1.653,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,10,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50761,179560
322,246,47,63,Cobalt,"bullx DLC 720, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR",Commissariat a l'Energie Atomique (CEA)/CCRT,Bull,France,2016,Research,38528,,1299.47,1479.475,3843648,,23.216,539,Submitted,2.411,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,bullx SCS,Linux,None,14,Intel Xeon E5 (Broadwell),bullx DLC 720,Bull Bullx,Infiniband,Infiniband EDR,Western Europe,Europe,50207,178806
323,247,52,247,Ansel,"IBM Power System S922LC, IBM POWER9 22C 3.1GHz, Dual-rail Mellanox EDR Infiniband, NVIDIA Tesla V100",DOE/NNSA/LLNL,IBM / NVIDIA / Mellanox,United States,2018,Research,19656,17280,1289,1686.571,1345536,,,,,,Cluster,IBM POWER9 22C 3.1GHz,Power,3100,Red Hat Enterprise Linux,Linux,NVIDIA Tesla V100,22,IBM POWER9,IBM Power System S922LC, IBM Power Systems,Infiniband,Dual-rail Mellanox EDR Infiniband,North America,Americas,49763,179568
324,248,52,248,,"Sugon TC6000, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR",Chendu SC Center,Sugon,China,2018,Government,47040,,1286,1806.336,4653000,,,504,Submitted,2.552,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,CentOS,Linux,None,14,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia,50789,179556
325,249,45,45,Conrad,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D",Navy DSRC,Cray Inc.,United States,2015,Government,61256,10248,1285.6,2049.602,4838400,,,2323.71,Submitted,0.553,MPP,Xeon E5-2698v3 16C 2.3GHz,Intel Haswell,2300,Cray Linux Environment ,Linux,Intel Xeon Phi 5120D,16,Intel Xeon E5 (Haswell),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas,50425,178520
326,250,45,44,Gordon,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D",Navy DSRC,Cray Inc.,United States,2015,Government,61256,10248,1285.6,2049.602,4838400,,,2323.71,Submitted,0.553,MPP,Xeon E5-2698v3 16C 2.3GHz,Intel Haswell,2300,Cray Linux Environment ,Linux,Intel Xeon Phi 5120D,16,Intel Xeon E5 (Haswell),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas,50425,178521
327,251,52,251,,"Lenovo x240 M5, Xeon E5-2667v4 8C 3.2GHz, 10G Ethernet",China Manufacture Company B,Lenovo,China,2016,Industry,51200,,1284.5,2621.44,6399936,,,,,,Cluster,Xeon E5-2667v4 8C 3.2GHz,Intel Broadwell,3200,Linux,Linux,None,8,Intel Xeon E5 (Broadwell),Lenovo x240 M5,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50704,179584
328,252,52,252,,"Lenovo HR650x, Xeon Gold 6148 20C 2.4GHz, 25G Ethernet",Service Provider T,Lenovo,China,2018,Industry,30400,,1284.26,2334.72,3820032,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,Linux,Linux,None,20,Xeon Gold,ThinkSystem HR650X,Lenovo ThinkSystem,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50329,179485
329,254,50,101,,"Inspur SA5212M4, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Service A,Inspur,China,2017,Industry,66560,,1276,2662.4,5347000,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Inspur SA5212M4,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50596,179217
330,255,35,2,Nebulae,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050",National Supercomputing Centre in Shenzhen (NSCS),Sugon,China,2010,Research,120640,64960,1271,2984.3,2359296,,,2580,Submitted,0.493,Cluster,Xeon X5650 6C 2.66GHz,Intel Nehalem,2660,Linux,Linux,NVIDIA 2050,6,Xeon 5600-series (Westmere-EP),Dawning TC3600 Blade System,Dawning Cluster,Infiniband,Infiniband QDR,Eastern Asia,Asia,50287,176819
331,256,50,103,,"Inspur SA5212M4, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Service A,Inspur,China,2017,Industry,65280,,1271,2611.2,5295000,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Inspur SA5212M4,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50596,179218
332,257,50,104,,"Inspur SA5212M4, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Service A,Inspur,China,2017,Industry,64000,,1269,2560,5243000,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Inspur SA5212M4,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50596,179219
333,258,50,105,,"Inspur SA5212M4, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet",Internet Service A,Inspur,China,2017,Industry,64000,,1269,2560,5243000,,,,,,Cluster,Xeon E5-2682v4 16C 2.5GHz,Intel Broadwell,2500,Linux,Linux,None,16,Intel Xeon E5 (Broadwell),Inspur SA5212M4,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50596,179230
334,259,52,259,MCSystem,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",MCloud Company,Sugon,China,2018,Industry,74400,,1266,2618.88,5884000,,,800,Submitted,1.583,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,12,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50784,179539
335,260,52,260,GSCloud,"Sugon TC6000, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",Cloud Company,Sugon,China,2018,Industry,67200,,1262,2580.48,5177000,,,720,Submitted,1.753,Cluster,Xeon E5-2680v4 14C 2.4GHz,Intel Broadwell,2400,CentOS,Linux,None,14,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50782,179534
336,261,52,261,DJSystem,"Sugon TC6000, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet",DJIT Company,Sugon,China,2018,Industry,76480,,1258,2569.728,5361000,,,770,Submitted,1.634,Cluster,Xeon E5-2620v4 8C 2.1GHz,Intel Broadwell,2100,Linux,Linux,None,8,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50787,179542
337,,53,337,HSystem,"Sugon TC6000, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet",Internet Company,Sugon,China,2018,Industry,76000,,1258,2553.6,6259000,,,1200,Submitted,1.048,Cluster,Xeon E5-2620v4 8C 2.1GHz,Intel Broadwell,2100,Linux,Linux,None,8,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50707,179666
338,262,52,262,A1,"Lenovo RD650, Xeon Gold 6148 20C 2.4GHz, 25G Ethernet",Financial Company P,Lenovo,China,2018,Industry,29760,,1257.62,2285.568,3779520,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,Linux,Linux,None,20,Xeon Gold,Lenovo RD650,Lenovo Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50795,179586
339,263,40,13,Yellowstone,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",National Center for Atmospheric Research (NCAR),IBM,United States,2012,Research,72288,,1257.615,1503.59,,,,1436.72,Submitted,0.875,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas,48418,177827
340,264,52,264,HKVSystem,"Sugon TC6000, Intel Xeon E5-2658v2 10C 2.4GHz, 10G Ethernet",Internet Company,Sugon,China,2018,Industry,68000,,1257,1305.6,6162000,,,840,Submitted,1.496,Cluster,Intel Xeon E5-2658v2 10C 2.4GHz,Intel IvyBridge,2400,CentOS,Linux,None,10,Intel Xeon E5 (IvyBridge),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50707,179531
341,265,52,265,BSystem,"Sugon TC6000, Xeon Gold 5117 14C 2GHz, 10G Ethernet",Internet Service (B),Sugon,China,2018,Industry,81200,,1254,5196.8,5691000,,,870,Submitted,1.441,Cluster,Xeon Gold 5117 14C 2GHz,Intel Skylake,2000,CentOS,Linux,None,14,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50330,179536
342,266,52,266,,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",Cloud Company,Sugon,China,2018,Industry,72800,,1252,2562.56,6376000,,,760,Submitted,1.647,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,10,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50792,179559
343,267,40,118,Sisu,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ",CSC (Center for Scientific Computing),Cray Inc.,Finland,2014,Academic,40608,,1250,1689.2928,3301440,,,680,Submitted,1.838,MPP,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Cray Linux Environment ,Linux,None,12,Intel Xeon E5 (Haswell),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,Northern Europe,Europe,47508,177826
344,268,50,108,CTRtraning,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet",Internet Service (B),Sugon,China,2017,Industry,72000,,1242,2534.4,6421000,,,900,Submitted,1.38,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,12,Intel Xeon E5 (Broadwell),Sugon I620,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50330,179189
345,269,50,109,Era-AI,"Sugon Cluster W780I, Xeon E5-2650v4 12C 2.2GHz, NVIDIA Tesla P100, Infiniband FDR","Computer Network Information Center, Chinese Academy of Science",Sugon,China,2017,Academic,22656,21504,1238,1845.3504,786000,,,144,Submitted,8.597,Cluster,Xeon E5-2650v4 12C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,NVIDIA Tesla P100,12,Intel Xeon E5 (Broadwell),Sugon Cluster W780I,Sugon Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia,47553,179247
346,,53,346,DataLearning(C),"Sugon TC6000, Xeon Gold 6132 14C 2.6GHz, 10G Ethernet", IT Service Provider,Sugon,China,2018,Industry,30240,,1237,2515.968,3655000,,,440,Submitted,2.811,Cluster,Xeon Gold 6132 14C 2.6GHz,Intel Skylake,2600,CentOS,Linux,None,14,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50741,179665
347,270,52,270,TYACC-System,"Sugon TC6000, Xeon Gold 6132 14C 2.6GHz, 100Gb 6D-Torus",Taiyuan Advanced Computing Center,Sugon,China,2018,Government,24640,,1237,2050.048,3367000,,,320,Submitted,3.866,Cluster,Xeon Gold 6132 14C 2.6GHz,Intel Skylake,2600,CentOS,Linux,None,14,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,100Gb 6D-Torus,Eastern Asia,Asia,50791,179558
348,,53,348,Bsystem1,"Sugon TC6000, Xeon Gold 5118 12C 2.3GHz, 10G Ethernet",Telecommunication Company,Sugon,China,2018,Industry,70800,,1232,5210.88,4932000,,,970,Submitted,1.27,Cluster,Xeon Gold 5118 12C 2.3GHz,Intel Skylake,2300,Linux,Linux,None,12,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50119,179663
349,271,49,95,Graham,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR/FDR, NVIDIA Tesla P100",SharcNet,Huawei,Canada,2017,Academic,51200,17920,1228,2641.408,2000320,,21.595,546.04,Submitted,2.249,Cluster,Xeon E5-2683 v4  16C 2.1GHz,Intel Broadwell,2100,CentOS,Linux,NVIDIA Tesla P100,16,Intel Xeon E5 (Broadwell),Huawei X6800 V3,Huawei Cluster,Infiniband,Infiniband EDR/FDR,North America,Americas,49854,179047
350,274,52,274,,"Inspur TS10000, Xeon Gold 6132 14C 2.6GHz, NVIDIA Tesla V100, Infiniband EDR",Internet Company,Inspur,China,2018,Industry,26720,25600,1228,2242.624,1049000,,,,,,Cluster,Xeon Gold 6132 14C 2.6GHz,Intel Skylake,2600,CentOS,Linux,NVIDIA Tesla V100,14,Xeon Gold,Inspur TS10000,Inspur Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,50707,179512
351,272,52,272,,"Inspur TS10000, Xeon Gold 6132 14C 2.6GHz, NVIDIA Tesla V100, Infiniband EDR",Internet Company,Inspur,China,2018,Industry,26720,25600,1228,2242.624,1049000,,,,,,Cluster,Xeon Gold 6132 14C 2.6GHz,Intel Skylake,2600,CentOS,Linux,NVIDIA Tesla V100,14,Xeon Gold,Inspur TS10000,Inspur Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,50707,179525
352,273,52,273,,"Inspur TS10000, Xeon Gold 6132 14C 2.6GHz, NVIDIA Tesla V100, Infiniband EDR",Internet Company,Inspur,China,2018,Industry,26720,25600,1228,2242.624,1049000,,,,,,Cluster,Xeon Gold 6132 14C 2.6GHz,Intel Skylake,2600,CentOS,Linux,NVIDIA Tesla V100,14,Xeon Gold,Inspur TS10000,Inspur Cluster,Infiniband,Infiniband EDR,Eastern Asia,Asia,50707,179526
353,275,47,71,Diego,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR",Atos,Bull,France,2016,Vendor,46800,,1225.28,1647.36,2835504,,,472,Submitted,2.596,Cluster,Xeon E5-2698v4 20C 2.2GHz,Intel Broadwell,2200,bullx SCS,Linux,None,20,Intel Xeon E5 (Broadwell),bullx DLC 720,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe,50630,178791
354,277,48,84,SNL/NNSA CTS-1 Serrano,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path",Sandia National Laboratories,Penguin Computing,United States,2016,Research,40392,,1223.7,1357.171,3953496,,,480,Submitted,2.549,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,48748,178975
355,276,48,85,SNL/NNSA CTS-1 Cayenne,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path",Sandia National Laboratories,Penguin Computing,United States,2016,Research,40392,,1223.7,1357.171,3953496,,,480,Submitted,2.549,Cluster,Xeon E5-2695v4 18C 2.1GHz,Intel Broadwell,2100,TOSS,Linux,None,18,Intel Xeon E5 (Broadwell),Tundra Extreme Scale,Penguin Computing Cluster,Omnipath,Intel Omni-Path,North America,Americas,48748,178976
356,,53,356,,"INSPUR NF5288M5, Xeon Gold 6148 20C 2.4GHz, NVIDIA Tesla V100, 100G Ethernet",Telecommunication Company,Inspur,China,2019,Industry,30600,28800,1223,2658.24,786000,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,CentOS,Linux,NVIDIA Tesla V100,20,Xeon Gold,INSPUR NF5288M5,Inspur Cluster,Gigabit Ethernet,100G Ethernet,Eastern Asia,Asia,50119,179612
357,,53,357,bsystem,"Sugon TC6000, Xeon Gold 6130 16C 2.1GHz, 25G Ethernet",Internet Company,Sugon,China,2019,Industry,37120,,1222,2494.464,3788000,,,400,Submitted,3.055,Cluster,Xeon Gold 6130 16C 2.1GHz,Intel Skylake,2100,CentOS,Linux,None,16,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50743,179667
358,,53,358,bsystem,"Sugon TC6000, Xeon Gold 5118 12C 2.3GHz, 25G Ethernet",Internet Company,Sugon,China,2019,Industry,67200,,1219,4945.92,4805000,,,890,Submitted,1.37,Cluster,Xeon Gold 5118 12C 2.3GHz,Intel Skylake,2300,CentOS,Linux,None,12,Xeon Gold,Sugon TC6000,Sugon Cluster,Gigabit Ethernet,25G Ethernet,Eastern Asia,Asia,50743,179673
